brand,description,num_review,price,rating,sale_price,shoe_type
Nina, Women's Nina85 High Heel Pump,0,79.0,0.0,79.0,Pumps
Franco Sarto, Samira Pumps,4,109.0,55.0,109.0,Pumps
ZAC Zac Posen, Women's Valerian Pumps,1,109.0,60.0,109.0,Pumps
Easy Street, Sling back Pumps,1,60.0,100.0,29.99,Pumps
Journee Collection, Women's Pacey Heels,1,69.0,40.0,69.0,Pumps
Franco Sarto, Romi Pumps,1,99.0,40.0,59.4,Pumps
Sam Edelman, Dori Kitten Heel Pumps,7,130.0,80.0,78.0,Pumps
Nine West, Arley Women's Pumps,0,89.0,0.0,89.0,Pumps
Olivia Miller, Brownsville Mesh Pull-on High Heel Pumps,0,118.0,0.0,59.0,Pumps
Clarks, Collection Women's Emily Andria Pumps,4,90.0,85.0,90.0,Pumps
Chinese Laundry, Fia Platform Pumps,1,59.95,40.0,59.95,Pumps
Journee Collection, Women's Windy Pumps,9,59.0,86.67,59.0,Pumps
Adrienne Vittadini, Women's Naida Pump,0,99.0,0.0,99.0,Pumps
CL by Chinese Laundry, Women's Nilah Platform Pumps,1,59.99,80.0,59.99,Pumps
kate spade new york, Marseille Dress Pumps,6,198.0,86.67,139.99,Pumps
Journee Collection, Women's Becca Heels,2,69.0,70.0,69.0,Pumps
Journee Collection, Women's Marek Heelss,8,65.0,57.5,65.0,Pumps
Alfani," Women's Step N Flex Carliyle Low Loafer Pumps, Created for Macy's",0,99.5,0.0,24.96,Pumps
Naturalizer, Feather Low Pumps,1,79.0,100.0,79.0,Pumps
kate spade new york, Women's Sheela Heels,1,188.0,100.0,188.0,Pumps
kate spade new york, Women's Valerie Pumps,1,198.0,60.0,138.6,Pumps
Journee Collection, Women's Orana Pumps,8,65.0,60.0,65.0,Pumps
Jewel Badgley Mischka, Women's Rudy Shimmer Pumps,8,89.0,85.0,89.0,Pumps
ZAC Zac Posen, Women's Shena Pumps,0,119.0,0.0,119.0,Pumps
Journee Collection, Women's Goldie Kitten Heel,3,87.0,33.33,87.0,Pumps
Journee Collection, Women's Dara Heels,2,65.0,90.0,65.0,Pumps
Bella Vita, Define Pumps,11,100.0,83.64,49.99,Pumps
Journee Collection, Women's Ainsli Pumps,2,69.0,60.0,69.0,Pumps
LifeStride, Saldana Pumps,36,60.0,88.89,60.0,Pumps
Adrienne Vittadini, Women's Nath D'Orsay Pumps,1,99.0,60.0,49.5,Pumps
BCBGeneration, Henaya Slingback Pumps,2,109.0,100.0,109.0,Pumps
Naturalizer, Valerie Wedge Sandals,109,79.0,87.89,79.0,Pumps
kate spade new york, Carnation Pumps,7,178.0,100.0,124.6,Pumps
Vince Camuto, Women's Frittam Pointed-Toe Block-Heel Pumps,9,99.0,64.44,99.0,Pumps
Journee Collection, Women's Rianne Pumps,0,59.99,0.0,59.99,Pumps
Journee Collection, Women's Adelaide Slide,1,70.0,100.0,70.0,Pumps
Nine West, Women's Angle Slip-on Pointed Toe Mules,0,79.0,0.0,79.0,Pumps
Naturalizer, Everly Pumps,18,110.0,84.44,110.0,Pumps
Easy Street, Peace Comfort Pumps,4,60.0,75.0,29.99,Pumps
Bzees, Saucy Washable Slingbacks,1,90.0,100.0,90.0,Pumps
Franco Sarto, Citrus Pumps,2,99.0,50.0,99.0,Pumps
LifeStride, Sanya Slingback Pumps,11,60.0,83.64,60.0,Pumps
Rockport, Women's Total Motion Gracie Bow Slingback Pumps,3,110.0,46.67,110.0,Pumps
Nina, Bettey Pumps,0,89.0,0.0,89.0,Pumps
CL by Chinese Laundry, Women's Marcie Wedge Pumps,0,59.99,0.0,59.99,Pumps
BCBGeneration, Danni Dress Sandals,2,99.0,90.0,59.4,Pumps
Journee Collection, Women's Shayla Pumps,0,69.99,0.0,69.99,Pumps
BCBGMAXAZRIA, Women's Nova Pump,0,198.0,0.0,198.0,Pumps
LifeStride, Afton Slingbacks,0,70.0,0.0,70.0,Pumps
Journee Collection, Women's Tru Pumps,10,69.0,72.0,69.0,Pumps
Adrienne Vittadini, Women's Niverna Two Piece Pumps,1,99.0,100.0,99.0,Pumps
Bandolino, Fayola Women's Dress Wedge,1,69.0,100.0,69.0,Pumps
Easy Street, Women's Trissa Pumps,4,60.0,100.0,29.99,Pumps
Clarks, Collection Women's Marilyn Leah Pumps,3,90.0,60.0,90.0,Pumps
Easy Street, Elle Block Heel Pumps,9,60.0,75.56,60.0,Pumps
Blue by Betsey Johnson, Betsey Johnson Paige Dress Pump,8,109.0,80.0,49.93,Pumps
Journee Collection, Women's Tanzi Pumps,4,69.0,60.0,69.0,Pumps
Franco Sarto, Grenoble Pumps,6,89.0,93.33,89.0,Pumps
Easy Street, Symphony Block Heel Pumps,1,65.0,100.0,65.0,Pumps
Journee Collection, Women's Sabree Heels,4,65.0,70.0,65.0,Pumps
Journee Collection, Women's Bettie Heels,3,65.0,46.67,65.0,Pumps
CL by Chinese Laundry, Women's Alyce Wedge Pumps,1,59.99,100.0,59.99,Pumps
Bandolino, Candra Women's Peep Toe Dress Wedge,15,59.0,89.33,59.0,Pumps
Clarks, Collection Women's Linvale Sage Pumps,10,85.0,90.0,85.0,Pumps
Style & Co," Yarah Two-Piece Wedge Pumps, Created for Macy's",35,69.5,86.29,41.7,Pumps
Easy Street, Women's Portrait Pumps,3,60.0,86.67,29.99,Pumps
LifeStride, Minimalist Slingback Pumps,4,60.0,55.0,60.0,Pumps
Jessica Simpson," Women's Cassani Pumps, Created for Macy's",0,89.0,0.0,39.93,Pumps
Easy Street, Pilar Women's Sling back Pumps,1,60.0,40.0,29.99,Pumps
Journee Collection, Women's Mabel Pump,2,69.0,80.0,69.0,Pumps
CHARLES by Charles David, Verse Pumps,0,99.0,0.0,59.4,Pumps
MIA, Ivanna Women's Pumps,2,49.99,80.0,49.99,Pumps
LifeStride, Juliana Stretch Wedge Pumps,7,60.0,48.57,60.0,Pumps
Easy Street, Dashing Women's Pumps,4,55.0,95.0,55.0,Pumps
LifeStride, Lively Pumps,2,60.0,100.0,60.0,Pumps
Nine West, Women's Tatiana Pointy Toe Pumps,1,84.0,100.0,40.93,Pumps
Alfani," Women's Charrlee Step 'N Flex Block-Heel Slingback Pumps, Created for Macy's",2,79.5,100.0,47.7,Pumps
CHARLES by Charles David, Women's Admission Croco Pumps,3,99.0,46.67,59.4,Pumps
Badgley Mischka, Cher Evening Pumps,14,225.0,67.14,225.0,Pumps
Naturalizer, Taimi Dress Sandals,19,79.0,82.11,79.0,Pumps
Sam Edelman, Women's Yaro Dress Sandals,19,120.0,93.68,120.0,Pumps
Rockport, Women's Total Motion Sheehan 2 Piece Pumps,1,120.0,100.0,120.0,Pumps
Jessica Simpson, Jaisey Women's Embellished Open-Toe Vinyl Pumps,0,89.0,0.0,53.4,Pumps
Thalia Sodi," Kenzeyy Pumps, Created for Macy's",9,89.5,75.56,29.93,Pumps
Nina, Nina60 Mid Heel Pumps,3,79.0,86.67,79.0,Pumps
Jewel Badgley Mischka, Royalty Shimmer Pumps,4,89.0,75.0,89.0,Pumps
Jessica Simpson, Women's Pieree Open-Weave D’Orsay Heeled Pumps,0,89.0,0.0,53.4,Pumps
Clarks, Collection Women's Linvale Edyth Pumps,17,85.0,98.82,85.0,Pumps
Blue by Betsey Johnson, Betsey Johnson Women's Hazil Pump,2,139.0,50.0,139.0,Pumps
Nine West, Women's Hello Pointed Toe Slingback Pumps,2,89.0,70.0,89.0,Pumps
Journee Collection, Women's Izzie Pump,5,93.0,48.0,93.0,Pumps
Nine West, Women's Agnes Strappy Low Dress Sandals,2,89.0,100.0,89.0,Pumps
Jewel Badgley Mischka, Women's Freida Pumps,3,99.0,100.0,99.0,Pumps
Nine West, Women's Galvin Block Heel Dress Sandals,2,85.0,60.0,85.0,Pumps
Nine West, Women's Tatiah Embellished Glam Pumps,0,89.0,0.0,89.0,Pumps
Bella Vita, Define II Pumps,26,80.0,76.15,39.99,Pumps
BCBGeneration, Women's Lania Evening Pump,2,109.0,60.0,109.0,Pumps
Journee Collection, Women's Mia Pump,1,93.0,100.0,93.0,Pumps
Rockport, Women's Total Motion Gracie Pumps,18,120.0,85.56,120.0,Pumps
Clarks, Collection Women's Emily Reaya Pumps,4,90.0,75.0,53.99,Pumps
Adrienne Vittadini, Women's Nerice 2-Piece Pumps,0,99.0,0.0,59.4,Pumps
Jewel Badgley Mischka, Fedora Evening Women's Pumps,1,109.0,100.0,109.0,Pumps
Naturalizer, Areda Ankle Strap Wedge Sandals,5,79.0,56.0,79.0,Pumps
Rockport, Women's Total Motion Kalila Pumps,14,120.0,95.71,120.0,Pumps
Nine West, Women's Ezra Pointy Toe Pumps,2,89.0,100.0,89.0,Pumps
Nine West, Cintia T-Strap Pumps,2,89.0,100.0,89.0,Pumps
Journee Collection, Women's Nairri Pump,0,79.99,0.0,79.99,Pumps
Nine West, Women's Cara Block Heel Dress Pumps,0,89.0,0.0,89.0,Pumps
INC International Concepts," INC Carma Pointed Toe Studded Kitten Heel Pumps, Created for Macy's",718,89.5,91.59,89.5,Pumps
Nine West, Women's Taunt Ankle Strap Stiletto Pumps,2,89.0,70.0,89.0,Pumps
Nina, Bianca Mesh Bow Kitten Heel Pumps,15,89.0,76.0,89.0,Pumps
Nine West, Women's Abaline Pointed Toe Low Pumps,0,89.0,0.0,89.0,Pumps
Jessica Simpson, Women's Accie Block Heel Pumps,0,98.0,0.0,44.93,Pumps
Aerosoles, Eye Candy Block Heel Pumps,5,89.0,76.0,89.0,Pumps
Easy Street, Pointed Pumps,9,60.0,95.56,29.99,Pumps
Clarks, Collection Women's Emslie Mae Shoes,4,85.0,85.0,85.0,Pumps
Easy Street, Rumer Pumps,8,60.0,82.5,60.0,Pumps
Naturalizer, Banks Slingbacks,136,110.0,89.71,110.0,Pumps
Franco Sarto, Neveah Pumps,0,109.0,0.0,109.0,Pumps
Journee Collection, Women's Sidney Pump,3,80.0,73.33,80.0,Pumps
Karen Scott," Arlena Slingback Peep-Toe Pumps, Created for Macy's",12,69.5,88.33,19.96,Pumps
Naturalizer, Frisco Slingbacks,3,79.0,93.33,79.0,Pumps
Nina, Blakely Evening Pumps,15,79.0,74.67,79.0,Pumps
Naturalizer, Winslet Pumps,0,79.0,0.0,79.0,Pumps
Nina, Women's Nina85 High Heel Pump,1,79.0,100.0,79.0,Pumps
Journee Collection, Women's Jasiri Pump,0,75.0,0.0,75.0,Pumps
Nine West, Rylin Espadrille Platform Sandals,5,99.0,56.0,99.0,Pumps
INC International Concepts," INC Women's Gelsey Slingback Kitten-Heel Pumps, Created for Macy's",23,99.5,84.35,99.5,Pumps
Adrienne Vittadini, Women's Gizzi Slingback Pumps,1,99.0,100.0,99.0,Pumps
Journee Collection, Women's Miranda Pump,5,73.0,92.0,73.0,Pumps
Sam Edelman, Daniella Two-Piece Block-Heel Sandals,4,100.0,100.0,72.0,Pumps
Clarks, Collection Women's Marilyn Sara Pumps,3,90.0,80.0,90.0,Pumps
ZAC Zac Posen, ZAC POSEN Women's Arlene Pumps,0,119.0,0.0,119.0,Pumps
Anne Klein, Sport Wisher Wedge Pumps,3,70.0,86.67,70.0,Pumps
Journee Collection, Women's Perette Slide,4,70.0,40.0,70.0,Pumps
Journee Collection, Women's Bella Pumps,1,70.0,100.0,70.0,Pumps
Bar III," Binsa Ball-Chain Pumps, Created for Macy's",0,79.5,0.0,34.93,Pumps
Nine West, Women's Fanfav Square Toe Jeweled Dress Sandals,1,89.0,100.0,89.0,Pumps
Journee Collection, Women's Zeera Heels,2,69.0,60.0,69.0,Pumps
Clarks, Women's Collection Emily Alexa Shoes,0,90.0,0.0,90.0,Pumps
Nina, Veniza Sandals,1,89.0,60.0,89.0,Pumps
Rockport, Women's Sheehan Asym Mary Jane Pump,14,120.0,100.0,120.0,Pumps
Aerosoles, Eye Candy Block Heel Pumps,0,89.0,0.0,89.0,Pumps
Clarks, Collection Women's Linvale Jerica Pumps,8,85.0,90.0,85.0,Pumps
Journee Collection, Women's Riva Pumps,2,65.0,80.0,65.0,Pumps
Journee Collection, Women's Polly Pumps,2,65.0,60.0,65.0,Pumps
Journee Collection, Women's Luu-M Pumps,3,65.0,66.67,65.0,Pumps
Journee Collection, Women's Chasity Pumps,0,64.99,0.0,64.99,Pumps
Clarks, Women's Collection Illeana Daisy Shoes,5,95.0,84.0,95.0,Pumps
Bella Vita, Pettigrew Kitten Heel Pumps,12,85.0,83.33,41.99,Pumps
Bella Vita, Val Slingback Pumps,15,110.0,89.33,110.0,Pumps
LifeStride, Suki Pumps,7,60.0,97.14,60.0,Pumps
Journee Collection, Women's Dora Pump,3,80.0,60.0,80.0,Pumps
LifeStride, Sandrine Pumps,13,60.0,84.62,60.0,Pumps
Bella Vita, Sarah Ii Slingback Pumps,3,80.0,66.67,80.0,Pumps
Impo, Women's Edeline Memory Foam Dress Sandal,0,60.0,0.0,60.0,Pumps
Bandolino, Rainaa Pumps,6,59.0,86.67,59.0,Pumps
Journee Collection, Women's Samara Bootie,30,79.0,80.67,79.0,Pumps
Journee Collection, Women's Hariett Pumps,0,59.99,0.0,59.99,Pumps
Journee Collection, Women's Loxley Heels,4,75.0,90.0,75.0,Pumps
Journee Collection, Women's Finnola Wedge Pump,3,75.0,53.33,75.0,Pumps
LifeStride, Alita Slingback Shooties,0,75.0,0.0,75.0,Pumps
Calvin Klein, Women's Lelina Pumps Detail Dress,4,119.0,100.0,54.93,Pumps
Adrienne Vittadini, Women's Nicki D'Orsay Pump,0,99.0,0.0,59.4,Pumps
Journee Collection, Women's Alisia Pumps,0,69.99,0.0,69.99,Pumps
Calvin Klein, Women's Gayle Pointy Toe Pumps,0,99.0,0.0,99.0,Pumps
Journee Collection, Women's Natia Pumps,0,69.99,0.0,69.99,Pumps
Journee Collection, Women's Rizie Wedge Pumps,0,69.99,0.0,69.99,Pumps
BCBGeneration, Women's Sheilah Pointy Toe Pump,1,89.0,100.0,89.0,Pumps
Kenneth Cole New York, Women's Riley 85 Vinyl Pumps,4,160.0,95.0,160.0,Pumps
Bella Vita, Scarlett II Kitten-Heel Slingback Pumps,4,80.0,70.0,80.0,Pumps
Giani Bernini," Izzee Memory Foam Two-Piece Pumps, Created for Macy's",7,79.5,85.71,79.5,Pumps
Easy Street, Prim Kitten Heel Pumps,34,55.0,76.47,26.99,Pumps
Nine West, Zelina Women's Heeled Strappy Sandals,1,89.0,100.0,89.0,Pumps
BCBGeneration, Middea Pointy Toe Pumps,7,89.0,68.57,89.0,Pumps
Kenneth Cole New York, Women's Riley 85 Pumps,8,150.0,85.0,150.0,Pumps
Jewel Badgley Mischka, Women's Royalty Shimmer Pumps,4,89.0,95.0,89.0,Pumps
Franco Sarto, Nolan Pumps,171,89.0,84.33,89.0,Pumps
BCBGeneration, Women's Mayah Ankle Chain Pump,0,99.0,0.0,99.0,Pumps
CHARLES by Charles David, CHARLES By Charles  David Women's Maxx Pumps,0,99.0,0.0,59.4,Pumps
Nine West, Women's Franie Square Toe Ring Dress Sandals,2,85.0,100.0,85.0,Pumps
Clarks, Women's Collection Mazy Squam Shoes,1,95.0,100.0,95.0,Pumps
LifeStride, Rozz Mary Jane Pumps,18,60.0,81.11,60.0,Pumps
Journee Collection, Women's Michelle Pump,0,69.99,0.0,69.99,Pumps
Nina, Venus Sandals,4,79.0,90.0,79.0,Pumps
Nina, Nina60 Mid Heel Pumps,7,79.0,65.71,79.0,Pumps
kate spade new york, Mara Mary Jane Pumps,1,198.0,100.0,138.6,Pumps
Journee Collection, Women's Maisy Heels,3,69.0,60.0,69.0,Pumps
Journee Collection, Women's Loren Heels,10,69.0,88.0,69.0,Pumps
Easy Street, Pointe Pumps,82,55.0,81.46,55.0,Pumps
Clarks, Women's Illeana Poppy Shoes,0,95.0,0.0,95.0,Pumps
Bella Vita, Scarlett Slingback Pumps,14,100.0,75.71,100.0,Pumps
Journee Collection, Women's Edna Pumps,6,65.0,70.0,65.0,Pumps
Trotters, Dea Sling Back Heel,0,129.95,0.0,129.95,Pumps
Adrienne Vittadini, Women's Scout Pump,0,99.0,0.0,99.0,Pumps
Clarks, Women's Illeana Tulip Shoes,1,95.0,100.0,95.0,Pumps
Easy Spirit, Bell Low Heeled Pump,0,79.0,0.0,38.99,Pumps
Easy Street, Women's Shani Pumps,2,60.0,70.0,60.0,Pumps
Easy Street, Women's Intrigue Pumps,1,60.0,60.0,60.0,Pumps
Lauren Ralph Lauren, Women's Lindella Pumps,7,120.0,100.0,120.0,Pumps
Naturalizer, Karina Pumps,28,120.0,80.71,120.0,Pumps
Easy Street, Takayla Pumps,2,60.0,40.0,60.0,Pumps
Nina, Cathey 2 Piece Open Toe Pump,4,89.0,70.0,39.93,Pumps
LifeStride, Mexico Slingbacks,6,60.0,83.33,60.0,Pumps
Chinese Laundry, Women's Obvi Sling Back Pumps,0,79.95,0.0,79.95,Pumps
Trotters, Fab Pump,0,119.95,0.0,119.95,Pumps
Nine West, Women's Ilov Dress Sandals,0,79.0,0.0,79.0,Pumps
Journee Collection, Women's Saar Heels,8,65.0,70.0,65.0,Pumps
Cole Haan, Women's Lesli Pumps,1,150.0,60.0,150.0,Pumps
Bella Vita, Margaret Slingback Pumps,14,110.0,77.14,110.0,Pumps
Naturalizer, Talissa Mary Janes,0,110.0,0.0,110.0,Pumps
Sperry, Women's Seaport Penny Block-Heel Loafers,0,110.0,0.0,110.0,Pumps
MICHAEL Michael Kors, Dorothy Flex Pumps,0,110.0,0.0,54.93,Pumps
Jewel Badgley Mischka, Women's Boston Evening Pumps,1,109.0,100.0,109.0,Pumps
Calvin Klein, Women's Danica Pointy Toe Pumps,0,109.0,0.0,109.0,Pumps
Journee Collection, Women's Dorthy Pumps,0,64.99,0.0,64.99,Pumps
Franco Sarto, Samira 2 Pumps,0,109.0,0.0,109.0,Pumps
LifeStride, Gigi Pumps,1,60.0,60.0,60.0,Pumps
LifeStride, Gigi Sling Slingbacks,1,60.0,60.0,60.0,Pumps
Clarks, Women's Collection Linvale Jerica Shoes,15,90.0,93.33,53.99,Pumps
Franco Sarto, Racer 2 Slingback Pumps,2,99.0,100.0,99.0,Pumps
Trotters, Doris Pump,0,99.95,0.0,99.95,Pumps
CHARLES by Charles David, Maxx Pumps,0,99.0,0.0,99.0,Pumps
Clarks, Collection Women's Emily Amelia Pumps,5,90.0,96.0,90.0,Pumps
Easy Street, Rejoice Bow Pumps,5,60.0,72.0,29.99,Pumps
Bella Vita, Sarah Slingback Pumps,10,90.0,80.0,90.0,Pumps
LifeStride, Parigi Stretch Pumps,16,60.0,92.5,60.0,Pumps
LifeStride, Swann Pumps,3,60.0,93.33,60.0,Pumps
Anne Klein, Charlette Slingback Pumps,0,79.0,0.0,79.0,Pumps
Jewel Badgley Mischka, Women's Riley II Pumps,4,99.0,75.0,99.0,Pumps
Clarks, Women's Aubrie Sun Dress Shoes,3,95.0,93.33,95.0,Pumps
Easy Street, Women's Vix Pumps,1,60.0,60.0,29.99,Pumps
Clarks, Collection Women's Illeana Tulip Pumps,1,95.0,100.0,95.0,Pumps
Anne Klein, Sport Wisher Wedge Pumps,128,70.0,87.97,70.0,Pumps
Nine West, Women's Talon Tie-Up Slingback Pumps,2,95.0,100.0,95.0,Pumps
Sam Edelman, Women's Toren Slingback Pumps,0,130.0,0.0,130.0,Pumps
Rockport, Women's Total Motion Salima Slingback Pumps,8,120.0,97.5,120.0,Pumps
Clarks, Women's Collection Linvale Jerica Shoes,299,85.0,87.16,85.0,Pumps
Naturalizer, Edris Pumps,0,99.0,0.0,99.0,Pumps
Easy Street, Waive Pumps,75,55.0,78.13,55.0,Pumps
Jessica Simpson," Women's Cassani Pumps, Created for Macy's",130,89.0,81.08,89.0,Pumps
Easy Street, Fabulous Pumps,99,55.0,82.02,55.0,Pumps
Clarks, Collection Women's Linvale Sondra Pumps,0,90.0,0.0,90.0,Pumps
Easy Street, Passion Pumps,59,55.0,76.95,55.0,Pumps
kate spade new york, Grace Platform Sandals,3,228.0,60.0,159.6,Pumps
Anne Klein, Sport Guardian Block Heel Pumps,68,80.0,89.12,80.0,Pumps
Naturalizer, Pilar Wedges,15,89.0,70.67,89.0,Pumps
Journee Collection, Women's Beyla Pumps,1,64.99,60.0,64.99,Pumps
Clarks, Women's Ambyr Joy Dress Shoes,3,95.0,80.0,95.0,Pumps
Calvin Klein, Women's Callia Dress Pumps,2,109.0,80.0,109.0,Pumps
Naturalizer, Warner Pumps,1,79.0,100.0,79.0,Pumps
Giani Bernini," Vallariaa Memory-Foam Dress Pumps, Created for Macy's",33,89.5,81.21,44.75,Pumps
Bandolino, Odear Women's Ankle Strap Pump,16,44.0,87.5,26.4,Pumps
Easy Street, Faye Slingback Kitten-Heel Pumps,26,55.0,86.92,26.99,Pumps
Kenneth Cole New York, Women's Ellis Wedge Pumps,9,120.0,82.22,120.0,Pumps
Naturalizer, Karina Pumps,0,120.0,0.0,120.0,Pumps
Bandolino, Women's Cello Slip-On Sandals,4,59.0,45.0,59.0,Pumps
Karen Scott," Tamisaa Espadrille Wedge Pumps, Created for Macy's",0,59.5,0.0,35.7,Pumps
Journee Collection, Women's Foster Pumps,5,69.0,88.0,69.0,Pumps
INC International Concepts," INC Katey Clear Vinyl Pumps, Created for Macy's",1,89.5,100.0,39.93,Pumps
Journee Collection, Women's Roslynn Pump,1,79.99,100.0,79.99,Pumps
Trotters, Fab Pump,0,99.95,0.0,99.95,Pumps
MICHAEL Michael Kors, Vanessa Flex Slingback Pumps,2,99.0,90.0,99.0,Pumps
CHARLES by Charles David, Women's Maxx Pumps,2,99.0,40.0,59.4,Pumps
Nina, Contesa Pumps,30,79.0,87.33,79.0,Pumps
Bandolino, Women's Zeffer Detail Dress Pumps,10,64.0,86.0,38.4,Pumps
Journee Collection, Women's Olina Regular and Wide Width Pumps,9,69.0,82.22,69.0,Pumps
Trotters, Doris Pump,2,94.95,100.0,94.95,Pumps
Nine West, Zaedyn Women's Sandals,0,99.0,0.0,99.0,Pumps
Rockport, Women's Kalila Pumps,110,120.0,88.18,120.0,Pumps
Clarks, Women's Collection Emily Beales Shoes,12,90.0,78.33,90.0,Pumps
Cole Haan, Go-To Pumps,1,180.0,100.0,180.0,Pumps
LifeStride, Mega Pumps,6,60.0,86.67,60.0,Pumps
Propét, Women's Zuri Dress Pumps,0,89.95,0.0,89.95,Pumps
Easy Spirit, Caldise Block-Heel Pumps,32,89.0,83.12,89.0,Pumps
Easy Street, Sling back Pumps,2,65.0,70.0,31.99,Pumps
Nine West, Women's After Strappy Slingback Pumps,2,89.0,100.0,89.0,Pumps
Nine West, Women's Cache Block Heel Asymmetrical Dress Pumps,1,89.0,40.0,89.0,Pumps
Bandolino, Women's Grenow d'Orsay Pump,108,59.0,82.78,59.0,Pumps
Wild Pair," Dharma Slingback Clear Vinyl Pumps, Created for Macy's",8,69.5,77.5,69.5,Pumps
GUESS, Women's Ellsyn Dress Sandals,1,99.0,100.0,99.0,Pumps
Naturalizer, Banks Slingbacks ,5,99.0,96.0,54.93,Pumps
Franco Sarto, Gianna Pumps,6,99.0,93.33,99.0,Pumps
Calvin Klein, Women's Gabrianna Kitten Heel Pumps,0,99.0,0.0,99.0,Pumps
Kenneth Cole New York, Women's Riley 70 Fisher Sling Pumps,2,169.0,100.0,169.0,Pumps
Journee Collection, Women's Denali Pump,1,69.99,80.0,69.99,Pumps
Clarks, Women's Cloudsteppers Emily Alexa Shoes,0,90.0,0.0,90.0,Pumps
Marc Fisher, Women's Cerana Pumps,0,79.0,0.0,47.4,Pumps
Nine West, Women's Flax Pointed Toe Pumps,375,75.0,84.53,75.0,Pumps
Naturalizer, Karina Pumps,4,110.0,75.0,110.0,Pumps
Alfani," Women's Step 'N Flex Jeules Pumps, Created for Macy's",458,69.5,88.21,41.7,Pumps
Naturalizer, Banks Slingbacks,9,99.0,91.11,99.0,Pumps
Trotters, Kiera Pump,3,99.95,66.67,99.95,Pumps
Nina, Women's Novita Criss Cross Pump,1,99.0,100.0,44.93,Pumps
Jessica Simpson, Women's Parisah Platform Pumps,147,69.0,75.65,69.0,Pumps
Rockport, Women's Total Motion Leah Pumps,36,125.0,76.67,125.0,Pumps
Nine West, Women's Dance Cut Out Stiletto Dress Sandals,2,89.0,100.0,89.0,Pumps
Bar III," Binsa Ball-Chain Pumps, Created for Macy's",21,79.5,77.14,79.5,Pumps
Naturalizer, Arlo Slingbacks,1,120.0,100.0,120.0,Pumps
LifeStride, Parigi Pumps,20,60.0,82.0,60.0,Pumps
Alfani," Women's Step N' Flex Jensonn Block-Heel Pumps, Created for Macy's",24,79.5,92.5,79.5,Pumps
Alfani," Women's Step N' Flex Cashh Low Block-Heel Pumps, Created for Macy's",21,79.5,76.19,34.93,Pumps
Calvin Klein, Women's Gayle Pointy Toe Pumps,0,99.0,0.0,44.93,Pumps
Bandolino, Brayden Platform Pumps,10,69.0,92.0,41.4,Pumps
Jewel Badgley Mischka, Women's Frenchie Pumps,7,99.0,91.43,99.0,Pumps
Sam Edelman, Women's Tanessa Square-Toe Slingback Pumps,2,140.0,100.0,140.0,Pumps
Journee Collection, Women's Lirryc Pumps,0,69.99,0.0,69.99,Pumps
Giani Bernini," Izzee Memory Foam Two-Piece Pumps, Created for Macy's",0,79.5,0.0,34.93,Pumps
Franco Sarto, Racer Slingback Pumps,7,99.0,82.86,99.0,Pumps
Kenneth Cole Reaction, Women's Clo A-Line Espadrille Wedge Sandals,0,85.0,0.0,42.5,Pumps
Trotters, Women's Jewel Pump,0,99.95,0.0,99.95,Pumps
Bandolino, Caddia Wedge Pumps,2,64.0,100.0,38.4,Pumps
Naturalizer, Michelle Pumps,870,99.0,89.43,99.0,Pumps
Rockport, Women's Total Motion Kaiya Pumps,28,120.0,82.14,120.0,Pumps
Rockport, Women's Total Motion 75 MM Pth Plain Pumps,194,120.0,88.76,120.0,Pumps
Alfani," Women's Charrlee Step 'N Flex Block-Heel Slingback Pumps, Created for Macy's",1,79.5,100.0,34.93,Pumps
Calvin Klein, Women's Nita Almond Toe Pumps,27,109.0,80.0,109.0,Pumps
Sanctuary, Pumped Up Asymmetrical Strappy Pumps,0,109.0,0.0,49.93,Pumps
Easy Spirit, Women's Cindie Mary Jane Pumps,4,79.0,85.0,79.0,Pumps
Bandolino, Women's Margot Dress Sandals,0,59.0,0.0,35.4,Pumps
INC International Concepts," INC Women's Zitah Pointed Toe Pumps, Created for Macy's",891,79.5,89.29,38.93,Pumps
Nina, Rhiyana Evening Pumps,5,79.0,56.0,79.0,Pumps
Jewel Badgley Mischka, Women's Robles Evening Pumps,17,109.0,80.0,109.0,Pumps
Easy Spirit, Women's Evolve Robin Pump,4,89.0,90.0,43.99,Pumps
Alfani," Women's Step 'N Flex Babbsy Pointed-Toe Slingback Pumps, Created for Macy's",273,69.5,86.59,69.5,Pumps
